profile,seed_split,job_id,scenario,seed,variant,variant_label,failure_mode,unit,target,truth,call,status,outcome,evidence,final_evaluation
smoke,calibration,smoke_discordant_dynamics_calibration_seed0,discordant_dynamics,0,E_plus_dynamics,E. D plus dynamics agreement,representation_corruption,representation,X_rotated,False,False,assessed,correctly_rejects,local_geometry_stability representation_summary flags,False
smoke,calibration,smoke_discordant_dynamics_calibration_seed0,discordant_dynamics,0,D_plus_local_geometry,D. C plus local geometry diagnostics,representation_corruption,representation,X_scaled,False,True,assessed,falsely_calls,local_geometry_stability representation_summary flags,False
smoke,calibration,smoke_discordant_dynamics_calibration_seed0,discordant_dynamics,0,E_plus_dynamics,E. D plus dynamics agreement,representation_corruption,representation,X_scaled,False,True,assessed,falsely_calls,local_geometry_stability representation_summary flags,False
smoke,calibration,smoke_discordant_dynamics_calibration_seed0,discordant_dynamics,0,D_plus_local_geometry,D. C plus local geometry diagnostics,representation_corruption,representation,X_padded,False,False,assessed,correctly_rejects,local_geometry_stability representation_summary flags,False
smoke,calibration,smoke_discordant_dynamics_calibration_seed0,discordant_dynamics,0,E_plus_dynamics,E. D plus dynamics agreement,representation_corruption,representation,X_padded,False,False,assessed,correctly_rejects,local_geometry_stability representation_summary flags,False
smoke,evaluation,smoke_discordant_dynamics_evaluation_seed1,discordant_dynamics,1,D_plus_local_geometry,D. C plus local geometry diagnostics,representation_corruption,representation,X_truth,False,False,assessed,correctly_rejects,local_geometry_stability representation_summary flags,True
smoke,evaluation,smoke_discordant_dynamics_evaluation_seed1,discordant_dynamics,1,E_plus_dynamics,E. D plus dynamics agreement,representation_corruption,representation,X_truth,False,False,assessed,correctly_rejects,local_geometry_stability representation_summary flags,True
smoke,evaluation,smoke_discordant_dynamics_evaluation_seed1,discordant_dynamics,1,D_plus_local_geometry,D. C plus local geometry diagnostics,representation_corruption,representation,X_rotated,False,True,assessed,falsely_calls,local_geometry_stability representation_summary flags,True
smoke,evaluation,smoke_discordant_dynamics_evaluation_seed1,discordant_dynamics,1,E_plus_dynamics,E. D plus dynamics agreement,representation_corruption,representation,X_rotated,False,True,assessed,falsely_calls,local_geometry_stability representation_summary flags,True
smoke,evaluation,smoke_discordant_dynamics_evaluation_seed1,discordant_dynamics,1,D_plus_local_geometry,D. C plus local geometry diagnostics,representation_corruption,representation,X_scaled,False,False,assessed,correctly_rejects,local_geometry_stability representation_summary flags,True
smoke,evaluation,smoke_discordant_dynamics_evaluation_seed1,discordant_dynamics,1,E_plus_dynamics,E. D plus dynamics agreement,representation_corruption,representation,X_scaled,False,False,assessed,correctly_rejects,local_geometry_stability representation_summary flags,True
smoke,evaluation,smoke_discordant_dynamics_evaluation_seed1,discordant_dynamics,1,D_plus_local_geometry,D. C plus local geometry diagnostics,representation_corruption,representation,X_padded,False,False,assessed,correctly_rejects,local_geometry_stability representation_summary flags,True
smoke,evaluation,smoke_discordant_dynamics_evaluation_seed1,discordant_dynamics,1,E_plus_dynamics,E. D plus dynamics agreement,representation_corruption,representation,X_padded,False,False,assessed,correctly_rejects,local_geometry_stability representation_summary flags,True
smoke,calibration,smoke_local_warp_calibration_seed0,local_warp,0,D_plus_local_geometry,D. C plus local geometry diagnostics,representation_corruption,representation,X_truth,False,False,assessed,correctly_rejects,local_geometry_stability representation_summary flags,False
smoke,calibration,smoke_local_warp_calibration_seed0,local_warp,0,E_plus_dynamics,E. D plus dynamics agreement,representation_corruption,representation,X_truth,False,False,assessed,correctly_rejects,local_geometry_stability representation_summary flags,False
smoke,calibration,smoke_local_warp_calibration_seed0,local_warp,0,D_plus_local_geometry,D. C plus local geometry diagnostics,representation_corruption,representation,X_rotated,False,False,assessed,correctly_rejects,local_geometry_stability representation_summary flags,False
smoke,calibration,smoke_local_warp_calibration_seed0,local_warp,0,E_plus_dynamics,E. D plus dynamics agreement,representation_corruption,representation,X_rotated,False,False,assessed,correctly_rejects,local_geometry_stability representation_summary flags,False
smoke,calibration,smoke_local_warp_calibration_seed0,local_warp,0,D_plus_local_geometry,D. C plus local geometry diagnostics,representation_corruption,representation,X_scaled,False,True,assessed,falsely_calls,local_geometry_stability representation_summary flags,False
smoke,calibration,smoke_local_warp_calibration_seed0,local_warp,0,E_plus_dynamics,E. D plus dynamics agreement,representation_corruption,representation,X_scaled,False,True,assessed,falsely_calls,local_geometry_stability representation_summary flags,False
smoke,calibration,smoke_local_warp_calibration_seed0,local_warp,0,D_plus_local_geometry,D. C plus local geometry diagnostics,representation_corruption,representation,X_padded,False,False,assessed,correctly_rejects,local_geometry_stability representation_summary flags,False
smoke,calibration,smoke_local_warp_calibration_seed0,local_warp,0,E_plus_dynamics,E. D plus dynamics agreement,representation_corruption,representation,X_padded,False,False,assessed,correctly_rejects,local_geometry_stability representation_summary flags,False
smoke,evaluation,smoke_local_warp_evaluation_seed1,local_warp,1,D_plus_local_geometry,D. C plus local geometry diagnostics,representation_corruption,representation,X_truth,False,False,assessed,correctly_rejects,local_geometry_stability representation_summary flags,True
smoke,evaluation,smoke_local_warp_evaluation_seed1,local_warp,1,E_plus_dynamics,E. D plus dynamics agreement,representation_corruption,representation,X_truth,False,False,assessed,correctly_rejects,local_geometry_stability representation_summary flags,True
smoke,evaluation,smoke_local_warp_evaluation_seed1,local_warp,1,D_plus_local_geometry,D. C plus local geometry diagnostics,representation_corruption,representation,X_rotated,False,True,assessed,falsely_calls,local_geometry_stability representation_summary flags,True
smoke,evaluation,smoke_local_warp_evaluation_seed1,local_warp,1,E_plus_dynamics,E. D plus dynamics agreement,representation_corruption,representation,X_rotated,False,True,assessed,falsely_calls,local_geometry_stability representation_summary flags,True
smoke,evaluation,smoke_local_warp_evaluation_seed1,local_warp,1,D_plus_local_geometry,D. C plus local geometry diagnostics,representation_corruption,representation,X_scaled,False,False,assessed,correctly_rejects,local_geometry_stability representation_summary flags,True
smoke,evaluation,smoke_local_warp_evaluation_seed1,local_warp,1,E_plus_dynamics,E. D plus dynamics agreement,representation_corruption,representation,X_scaled,False,False,assessed,correctly_rejects,local_geometry_stability representation_summary flags,True
smoke,evaluation,smoke_local_warp_evaluation_seed1,local_warp,1,D_plus_local_geometry,D. C plus local geometry diagnostics,representation_corruption,representation,X_padded,False,False,assessed,correctly_rejects,local_geometry_stability representation_summary flags,True
smoke,evaluation,smoke_local_warp_evaluation_seed1,local_warp,1,E_plus_dynamics,E. D plus dynamics agreement,representation_corruption,representation,X_padded,False,False,assessed,correctly_rejects,local_geometry_stability representation_summary flags,True
smoke,calibration,smoke_null_calibration_seed0,unknown,0,D_plus_local_geometry,D. C plus local geometry diagnostics,representation_corruption,representation,X_truth,False,False,assessed,correctly_rejects,local_geometry_stability representation_summary flags,False
smoke,calibration,smoke_null_calibration_seed0,unknown,0,E_plus_dynamics,E. D plus dynamics agreement,representation_corruption,representation,X_truth,False,False,assessed,correctly_rejects,local_geometry_stability representation_summary flags,False
smoke,calibration,smoke_null_calibration_seed0,unknown,0,D_plus_local_geometry,D. C plus local geometry diagnostics,representation_corruption,representation,X_rotated,False,True,assessed,falsely_calls,local_geometry_stability representation_summary flags,False
smoke,calibration,smoke_null_calibration_seed0,unknown,0,E_plus_dynamics,E. D plus dynamics agreement,representation_corruption,representation,X_rotated,False,True,assessed,falsely_calls,local_geometry_stability representation_summary flags,False
smoke,calibration,smoke_null_calibration_seed0,unknown,0,D_plus_local_geometry,D. C plus local geometry diagnostics,representation_corruption,representation,X_scaled,False,False,assessed,correctly_rejects,local_geometry_stability representation_summary flags,False
smoke,calibration,smoke_null_calibration_seed0,unknown,0,E_plus_dynamics,E. D plus dynamics agreement,representation_corruption,representation,X_scaled,False,False,assessed,correctly_rejects,local_geometry_stability representation_summary flags,False
smoke,calibration,smoke_null_calibration_seed0,unknown,0,D_plus_local_geometry,D. C plus local geometry diagnostics,representation_corruption,representation,X_padded,False,False,assessed,correctly_rejects,local_geometry_stability representation_summary flags,False
smoke,calibration,smoke_null_calibration_seed0,unknown,0,E_plus_dynamics,E. D plus dynamics agreement,representation_corruption,representation,X_padded,False,False,assessed,correctly_rejects,local_geometry_stability representation_summary flags,False
smoke,evaluation,smoke_null_evaluation_seed1,unknown,1,D_plus_local_geometry,D. C plus local geometry diagnostics,representation_corruption,representation,X_truth,False,False,assessed,correctly_rejects,local_geometry_stability representation_summary flags,True
smoke,evaluation,smoke_null_evaluation_seed1,unknown,1,E_plus_dynamics,E. D plus dynamics agreement,representation_corruption,representation,X_truth,False,False,assessed,correctly_rejects,local_geometry_stability representation_summary flags,True
smoke,evaluation,smoke_null_evaluation_seed1,unknown,1,D_plus_local_geometry,D. C plus local geometry diagnostics,representation_corruption,representation,X_rotated,False,False,assessed,correctly_rejects,local_geometry_stability representation_summary flags,True
smoke,evaluation,smoke_null_evaluation_seed1,unknown,1,E_plus_dynamics,E. D plus dynamics agreement,representation_corruption,representation,X_rotated,False,False,assessed,correctly_rejects,local_geometry_stability representation_summary flags,True
smoke,evaluation,smoke_null_evaluation_seed1,unknown,1,D_plus_local_geometry,D. C plus local geometry diagnostics,representation_corruption,representation,X_scaled,False,True,assessed,falsely_calls,local_geometry_stability representation_summary flags,True
smoke,evaluation,smoke_null_evaluation_seed1,unknown,1,E_plus_dynamics,E. D plus dynamics agreement,representation_corruption,representation,X_scaled,False,True,assessed,falsely_calls,local_geometry_stability representation_summary flags,True
smoke,evaluation,smoke_null_evaluation_seed1,unknown,1,D_plus_local_geometry,D. C plus local geometry diagnostics,representation_corruption,representation,X_padded,False,False,assessed,correctly_rejects,local_geometry_stability representation_summary flags,True
smoke,evaluation,smoke_null_evaluation_seed1,unknown,1,E_plus_dynamics,E. D plus dynamics agreement,representation_corruption,representation,X_padded,False,False,assessed,correctly_rejects,local_geometry_stability representation_summary flags,True
smoke,calibration,smoke_outlier_contamination_calibration_seed0,outlier_contamination,0,D_plus_local_geometry,D. C plus local geometry diagnostics,representation_corruption,representation,X_truth,False,False,assessed,correctly_rejects,local_geometry_stability representation_summary flags,False
smoke,calibration,smoke_outlier_contamination_calibration_seed0,outlier_contamination,0,E_plus_dynamics,E. D plus dynamics agreement,representation_corruption,representation,X_truth,False,False,assessed,correctly_rejects,local_geometry_stability representation_summary flags,False
smoke,calibration,smoke_outlier_contamination_calibration_seed0,outlier_contamination,0,D_plus_local_geometry,D. C plus local geometry diagnostics,representation_corruption,representation,X_rotated,False,False,assessed,correctly_rejects,local_geometry_stability representation_summary flags,False
smoke,calibration,smoke_outlier_contamination_calibration_seed0,outlier_contamination,0,E_plus_dynamics,E. D plus dynamics agreement,representation_corruption,representation,X_rotated,False,False,assessed,correctly_rejects,local_geometry_stability representation_summary flags,False
smoke,calibration,smoke_outlier_contamination_calibration_seed0,outlier_contamination,0,D_plus_local_geometry,D. C plus local geometry diagnostics,representation_corruption,representation,X_scaled,False,True,assessed,falsely_calls,local_geometry_stability representation_summary flags,False
smoke,calibration,smoke_outlier_contamination_calibration_seed0,outlier_contamination,0,E_plus_dynamics,E. D plus dynamics agreement,representation_corruption,representation,X_scaled,False,True,assessed,falsely_calls,local_geometry_stability representation_summary flags,False
smoke,calibration,smoke_outlier_contamination_calibration_seed0,outlier_contamination,0,D_plus_local_geometry,D. C plus local geometry diagnostics,representation_corruption,representation,X_padded,False,False,assessed,correctly_rejects,local_geometry_stability representation_summary flags,False
smoke,calibration,smoke_outlier_contamination_calibration_seed0,outlier_contamination,0,E_plus_dynamics,E. D plus dynamics agreement,representation_corruption,representation,X_padded,False,False,assessed,correctly_rejects,local_geometry_stability representation_summary flags,False
smoke,evaluation,smoke_outlier_contamination_evaluation_seed1,outlier_contamination,1,D_plus_local_geometry,D. C plus local geometry diagnostics,representation_corruption,representation,X_truth,False,False,assessed,correctly_rejects,local_geometry_stability representation_summary flags,True
smoke,evaluation,smoke_outlier_contamination_evaluation_seed1,outlier_contamination,1,E_plus_dynamics,E. D plus dynamics agreement,representation_corruption,representation,X_truth,False,False,assessed,correctly_rejects,local_geometry_stability representation_summary flags,True
smoke,evaluation,smoke_outlier_contamination_evaluation_seed1,outlier_contamination,1,D_plus_local_geometry,D. C plus local geometry diagnostics,representation_corruption,representation,X_rotated,False,True,assessed,falsely_calls,local_geometry_stability representation_summary flags,True
smoke,evaluation,smoke_outlier_contamination_evaluation_seed1,outlier_contamination,1,E_plus_dynamics,E. D plus dynamics agreement,representation_corruption,representation,X_rotated,False,True,assessed,falsely_calls,local_geometry_stability representation_summary flags,True
smoke,evaluation,smoke_outlier_contamination_evaluation_seed1,outlier_contamination,1,D_plus_local_geometry,D. C plus local geometry diagnostics,representation_corruption,representation,X_scaled,False,False,assessed,correctly_rejects,local_geometry_stability representation_summary flags,True
smoke,evaluation,smoke_outlier_contamination_evaluation_seed1,outlier_contamination,1,E_plus_dynamics,E. D plus dynamics agreement,representation_corruption,representation,X_scaled,False,False,assessed,correctly_rejects,local_geometry_stability representation_summary flags,True
smoke,evaluation,smoke_outlier_contamination_evaluation_seed1,outlier_contamination,1,D_plus_local_geometry,D. C plus local geometry diagnostics,representation_corruption,representation,X_padded,False,False,assessed,correctly_rejects,local_geometry_stability representation_summary flags,True
smoke,evaluation,smoke_outlier_contamination_evaluation_seed1,outlier_contamination,1,E_plus_dynamics,E. D plus dynamics agreement,representation_corruption,representation,X_padded,False,False,assessed,correctly_rejects,local_geometry_stability representation_summary flags,True
smoke,calibration,smoke_replicate_heterogeneity_calibration_seed0,replicate_heterogeneity,0,D_plus_local_geometry,D. C plus local geometry diagnostics,representation_corruption,representation,X_truth,False,False,assessed,correctly_rejects,local_geometry_stability representation_summary flags,False
smoke,calibration,smoke_replicate_heterogeneity_calibration_seed0,replicate_heterogeneity,0,E_plus_dynamics,E. D plus dynamics agreement,representation_corruption,representation,X_truth,False,False,assessed,correctly_rejects,local_geometry_stability representation_summary flags,False
smoke,calibration,smoke_replicate_heterogeneity_calibration_seed0,replicate_heterogeneity,0,D_plus_local_geometry,D. C plus local geometry diagnostics,representation_corruption,representation,X_rotated,False,True,assessed,falsely_calls,local_geometry_stability representation_summary flags,False
smoke,calibration,smoke_replicate_heterogeneity_calibration_seed0,replicate_heterogeneity,0,E_plus_dynamics,E. D plus dynamics agreement,representation_corruption,representation,X_rotated,False,True,assessed,falsely_calls,local_geometry_stability representation_summary flags,False
smoke,calibration,smoke_replicate_heterogeneity_calibration_seed0,replicate_heterogeneity,0,D_plus_local_geometry,D. C plus local geometry diagnostics,representation_corruption,representation,X_scaled,False,False,assessed,correctly_rejects,local_geometry_stability representation_summary flags,False
smoke,calibration,smoke_replicate_heterogeneity_calibration_seed0,replicate_heterogeneity,0,E_plus_dynamics,E. D plus dynamics agreement,representation_corruption,representation,X_scaled,False,False,assessed,correctly_rejects,local_geometry_stability representation_summary flags,False
smoke,calibration,smoke_replicate_heterogeneity_calibration_seed0,replicate_heterogeneity,0,D_plus_local_geometry,D. C plus local geometry diagnostics,representation_corruption,representation,X_padded,False,False,assessed,correctly_rejects,local_geometry_stability representation_summary flags,False
smoke,calibration,smoke_replicate_heterogeneity_calibration_seed0,replicate_heterogeneity,0,E_plus_dynamics,E. D plus dynamics agreement,representation_corruption,representation,X_padded,False,False,assessed,correctly_rejects,local_geometry_stability representation_summary flags,False
smoke,evaluation,smoke_replicate_heterogeneity_evaluation_seed1,replicate_heterogeneity,1,D_plus_local_geometry,D. C plus local geometry diagnostics,representation_corruption,representation,X_truth,False,False,assessed,correctly_rejects,local_geometry_stability representation_summary flags,True
smoke,evaluation,smoke_replicate_heterogeneity_evaluation_seed1,replicate_heterogeneity,1,E_plus_dynamics,E. D plus dynamics agreement,representation_corruption,representation,X_truth,False,False,assessed,correctly_rejects,local_geometry_stability representation_summary flags,True
smoke,evaluation,smoke_replicate_heterogeneity_evaluation_seed1,replicate_heterogeneity,1,D_plus_local_geometry,D. C plus local geometry diagnostics,representation_corruption,representation,X_rotated,False,False,assessed,correctly_rejects,local_geometry_stability representation_summary flags,True
smoke,evaluation,smoke_replicate_heterogeneity_evaluation_seed1,replicate_heterogeneity,1,E_plus_dynamics,E. D plus dynamics agreement,representation_corruption,representation,X_rotated,False,False,assessed,correctly_rejects,local_geometry_stability representation_summary flags,True
smoke,evaluation,smoke_replicate_heterogeneity_evaluation_seed1,replicate_heterogeneity,1,D_plus_local_geometry,D. C plus local geometry diagnostics,representation_corruption,representation,X_scaled,False,True,assessed,falsely_calls,local_geometry_stability representation_summary flags,True
smoke,evaluation,smoke_replicate_heterogeneity_evaluation_seed1,replicate_heterogeneity,1,E_plus_dynamics,E. D plus dynamics agreement,representation_corruption,representation,X_scaled,False,True,assessed,falsely_calls,local_geometry_stability representation_summary flags,True
smoke,evaluation,smoke_replicate_heterogeneity_evaluation_seed1,replicate_heterogeneity,1,D_plus_local_geometry,D. C plus local geometry diagnostics,representation_corruption,representation,X_padded,False,False,assessed,correctly_rejects,local_geometry_stability representation_summary flags,True
smoke,evaluation,smoke_replicate_heterogeneity_evaluation_seed1,replicate_heterogeneity,1,E_plus_dynamics,E. D plus dynamics agreement,representation_corruption,representation,X_padded,False,False,assessed,correctly_rejects,local_geometry_stability representation_summary flags,True
smoke,calibration,smoke_representation_corruption_calibration_seed0,representation_corruption,0,D_plus_local_geometry,D. C plus local geometry diagnostics,representation_corruption,representation,X_truth,False,False,assessed,correctly_rejects,local_geometry_stability representation_summary flags,False
smoke,calibration,smoke_representation_corruption_calibration_seed0,representation_corruption,0,E_plus_dynamics,E. D plus dynamics agreement,representation_corruption,representation,X_truth,False,False,assessed,correctly_rejects,local_geometry_stability representation_summary flags,False
smoke,calibration,smoke_representation_corruption_calibration_seed0,representation_corruption,0,D_plus_local_geometry,D. C plus local geometry diagnostics,representation_corruption,representation,X_rotated,False,False,assessed,correctly_rejects,local_geometry_stability representation_summary flags,False
smoke,calibration,smoke_representation_corruption_calibration_seed0,representation_corruption,0,E_plus_dynamics,E. D plus dynamics agreement,representation_corruption,representation,X_rotated,False,False,assessed,correctly_rejects,local_geometry_stability representation_summary flags,False
smoke,calibration,smoke_representation_corruption_calibration_seed0,representation_corruption,0,D_plus_local_geometry,D. C plus local geometry diagnostics,representation_corruption,representation,X_scaled,False,False,assessed,correctly_rejects,local_geometry_stability representation_summary flags,False
smoke,calibration,smoke_representation_corruption_calibration_seed0,representation_corruption,0,E_plus_dynamics,E. D plus dynamics agreement,representation_corruption,representation,X_scaled,False,False,assessed,correctly_rejects,local_geometry_stability representation_summary flags,False
smoke,calibration,smoke_representation_corruption_calibration_seed0,representation_corruption,0,D_plus_local_geometry,D. C plus local geometry diagnostics,representation_corruption,representation,X_padded,False,False,assessed,correctly_rejects,local_geometry_stability representation_summary flags,False
smoke,calibration,smoke_representation_corruption_calibration_seed0,representation_corruption,0,E_plus_dynamics,E. D plus dynamics agreement,representation_corruption,representation,X_padded,False,False,assessed,correctly_rejects,local_geometry_stability representation_summary flags,False
smoke,calibration,smoke_representation_corruption_calibration_seed0,representation_corruption,0,D_plus_local_geometry,D. C plus local geometry diagnostics,representation_corruption,representation,X_corrupted,True,True,assessed,detects_correctly,local_geometry_stability representation_summary flags,False
smoke,calibration,smoke_representation_corruption_calibration_seed0,representation_corruption,0,E_plus_dynamics,E. D plus dynamics agreement,representation_corruption,representation,X_corrupted,True,True,assessed,detects_correctly,local_geometry_stability representation_summary flags,False
smoke,evaluation,smoke_representation_corruption_evaluation_seed1,representation_corruption,1,D_plus_local_geometry,D. C plus local geometry diagnostics,representation_corruption,representation,X_truth,False,False,assessed,correctly_rejects,local_geometry_stability representation_summary flags,True
smoke,evaluation,smoke_representation_corruption_evaluation_seed1,representation_corruption,1,E_plus_dynamics,E. D plus dynamics agreement,representation_corruption,representation,X_truth,False,False,assessed,correctly_rejects,local_geometry_stability representation_summary flags,True
smoke,evaluation,smoke_representation_corruption_evaluation_seed1,representation_corruption,1,D_plus_local_geometry,D. C plus local geometry diagnostics,representation_corruption,representation,X_rotated,False,False,assessed,correctly_rejects,local_geometry_stability representation_summary flags,True
smoke,evaluation,smoke_representation_corruption_evaluation_seed1,representation_corruption,1,E_plus_dynamics,E. D plus dynamics agreement,representation_corruption,representation,X_rotated,False,False,assessed,correctly_rejects,local_geometry_stability representation_summary flags,True
smoke,evaluation,smoke_representation_corruption_evaluation_seed1,representation_corruption,1,D_plus_local_geometry,D. C plus local geometry diagnostics,representation_corruption,representation,X_scaled,False,False,assessed,correctly_rejects,local_geometry_stability representation_summary flags,True
smoke,evaluation,smoke_representation_corruption_evaluation_seed1,representation_corruption,1,E_plus_dynamics,E. D plus dynamics agreement,representation_corruption,representation,X_scaled,False,False,assessed,correctly_rejects,local_geometry_stability representation_summary flags,True
smoke,evaluation,smoke_representation_corruption_evaluation_seed1,representation_corruption,1,D_plus_local_geometry,D. C plus local geometry diagnostics,representation_corruption,representation,X_padded,False,False,assessed,correctly_rejects,local_geometry_stability representation_summary flags,True
smoke,evaluation,smoke_representation_corruption_evaluation_seed1,representation_corruption,1,E_plus_dynamics,E. D plus dynamics agreement,representation_corruption,representation,X_padded,False,False,assessed,correctly_rejects,local_geometry_stability representation_summary flags,True
smoke,evaluation,smoke_representation_corruption_evaluation_seed1,representation_corruption,1,D_plus_local_geometry,D. C plus local geometry diagnostics,representation_corruption,representation,X_corrupted,True,True,assessed,detects_correctly,local_geometry_stability representation_summary flags,True
smoke,evaluation,smoke_representation_corruption_evaluation_seed1,representation_corruption,1,E_plus_dynamics,E. D plus dynamics agreement,representation_corruption,representation,X_corrupted,True,True,assessed,detects_correctly,local_geometry_stability representation_summary flags,True
smoke,calibration,smoke_unequal_cell_counts_calibration_seed0,unequal_cell_counts,0,D_plus_local_geometry,D. C plus local geometry diagnostics,representation_corruption,representation,X_truth,False,False,assessed,correctly_rejects,local_geometry_stability representation_summary flags,False
smoke,calibration,smoke_unequal_cell_counts_calibration_seed0,unequal_cell_counts,0,E_plus_dynamics,E. D plus dynamics agreement,representation_corruption,representation,X_truth,False,False,assessed,correctly_rejects,local_geometry_stability representation_summary flags,False
smoke,calibration,smoke_unequal_cell_counts_calibration_seed0,unequal_cell_counts,0,D_plus_local_geometry,D. C plus local geometry diagnostics,representation_corruption,representation,X_rotated,False,True,assessed,falsely_calls,local_geometry_stability representation_summary flags,False
smoke,calibration,smoke_unequal_cell_counts_calibration_seed0,unequal_cell_counts,0,E_plus_dynamics,E. D plus dynamics agreement,representation_corruption,representation,X_rotated,False,True,assessed,falsely_calls,local_geometry_stability representation_summary flags,False
smoke,calibration,smoke_unequal_cell_counts_calibration_seed0,unequal_cell_counts,0,D_plus_local_geometry,D. C plus local geometry diagnostics,representation_corruption,representation,X_scaled,False,False,assessed,correctly_rejects,local_geometry_stability representation_summary flags,False
smoke,calibration,smoke_unequal_cell_counts_calibration_seed0,unequal_cell_counts,0,E_plus_dynamics,E. D plus dynamics agreement,representation_corruption,representation,X_scaled,False,False,assessed,correctly_rejects,local_geometry_stability representation_summary flags,False
smoke,calibration,smoke_unequal_cell_counts_calibration_seed0,unequal_cell_counts,0,D_plus_local_geometry,D. C plus local geometry diagnostics,representation_corruption,representation,X_padded,False,False,assessed,correctly_rejects,local_geometry_stability representation_summary flags,False
smoke,calibration,smoke_unequal_cell_counts_calibration_seed0,unequal_cell_counts,0,E_plus_dynamics,E. D plus dynamics agreement,representation_corruption,representation,X_padded,False,False,assessed,correctly_rejects,local_geometry_stability representation_summary flags,False
smoke,evaluation,smoke_unequal_cell_counts_evaluation_seed1,unequal_cell_counts,1,D_plus_local_geometry,D. C plus local geometry diagnostics,representation_corruption,representation,X_truth,False,False,assessed,correctly_rejects,local_geometry_stability representation_summary flags,True
smoke,evaluation,smoke_unequal_cell_counts_evaluation_seed1,unequal_cell_counts,1,E_plus_dynamics,E. D plus dynamics agreement,representation_corruption,representation,X_truth,False,False,assessed,correctly_rejects,local_geometry_stability representation_summary flags,True
smoke,evaluation,smoke_unequal_cell_counts_evaluation_seed1,unequal_cell_counts,1,D_plus_local_geometry,D. C plus local geometry diagnostics,representation_corruption,representation,X_rotated,False,False,assessed,correctly_rejects,local_geometry_stability representation_summary flags,True
smoke,evaluation,smoke_unequal_cell_counts_evaluation_seed1,unequal_cell_counts,1,E_plus_dynamics,E. D plus dynamics agreement,representation_corruption,representation,X_rotated,False,False,assessed,correctly_rejects,local_geometry_stability representation_summary flags,True
smoke,evaluation,smoke_unequal_cell_counts_evaluation_seed1,unequal_cell_counts,1,D_plus_local_geometry,D. C plus local geometry diagnostics,representation_corruption,representation,X_scaled,False,True,assessed,falsely_calls,local_geometry_stability representation_summary flags,True
smoke,evaluation,smoke_unequal_cell_counts_evaluation_seed1,unequal_cell_counts,1,E_plus_dynamics,E. D plus dynamics agreement,representation_corruption,representation,X_scaled,False,True,assessed,falsely_calls,local_geometry_stability representation_summary flags,True
smoke,evaluation,smoke_unequal_cell_counts_evaluation_seed1,unequal_cell_counts,1,D_plus_local_geometry,D. C plus local geometry diagnostics,representation_corruption,representation,X_padded,False,False,assessed,correctly_rejects,local_geometry_stability representation_summary flags,True
smoke,evaluation,smoke_unequal_cell_counts_evaluation_seed1,unequal_cell_counts,1,E_plus_dynamics,E. D plus dynamics agreement,representation_corruption,representation,X_padded,False,False,assessed,correctly_rejects,local_geometry_stability representation_summary flags,True
smoke,calibration,smoke_abundance_only_calibration_seed0,abundance_only,0,A_mean_shift_one_rep,A. original mean shift on one representation,dynamics_alignment,state,state_0,neutral,,not_computed,not_computed,dynamics agreement not included,False
smoke,calibration,smoke_abundance_only_calibration_seed0,abundance_only,0,B_robust_shift_one_rep,B. robust shift on one representation,dynamics_alignment,state,state_0,neutral,,not_computed,not_computed,dynamics agreement not included,False
smoke,calibration,smoke_abundance_only_calibration_seed0,abundance_only,0,C_robust_shift_representation_consensus,C. robust shift plus representation consensus,dynamics_alignment,state,state_0,neutral,,not_computed,not_computed,dynamics agreement not included,False
smoke,calibration,smoke_abundance_only_calibration_seed0,abundance_only,0,D_plus_local_geometry,D. C plus local geometry diagnostics,dynamics_alignment,state,state_0,neutral,,not_computed,not_computed,dynamics agreement not included,False
smoke,calibration,smoke_abundance_only_calibration_seed0,abundance_only,0,A_mean_shift_one_rep,A. original mean shift on one representation,dynamics_alignment,state,state_1,neutral,,not_computed,not_computed,dynamics agreement not included,False
smoke,calibration,smoke_abundance_only_calibration_seed0,abundance_only,0,B_robust_shift_one_rep,B. robust shift on one representation,dynamics_alignment,state,state_1,neutral,,not_computed,not_computed,dynamics agreement not included,False
smoke,calibration,smoke_abundance_only_calibration_seed0,abundance_only,0,C_robust_shift_representation_consensus,C. robust shift plus representation consensus,dynamics_alignment,state,state_1,neutral,,not_computed,not_computed,dynamics agreement not included,False
smoke,calibration,smoke_abundance_only_calibration_seed0,abundance_only,0,D_plus_local_geometry,D. C plus local geometry diagnostics,dynamics_alignment,state,state_1,neutral,,not_computed,not_computed,dynamics agreement not included,False
smoke,calibration,smoke_abundance_only_calibration_seed0,abundance_only,0,A_mean_shift_one_rep,A. original mean shift on one representation,dynamics_alignment,state,state_2,neutral,,not_computed,not_computed,dynamics agreement not included,False
smoke,calibration,smoke_abundance_only_calibration_seed0,abundance_only,0,B_robust_shift_one_rep,B. robust shift on one representation,dynamics_alignment,state,state_2,neutral,,not_computed,not_computed,dynamics agreement not included,False
smoke,calibration,smoke_abundance_only_calibration_seed0,abundance_only,0,C_robust_shift_representation_consensus,C. robust shift plus representation consensus,dynamics_alignment,state,state_2,neutral,,not_computed,not_computed,dynamics agreement not included,False
smoke,calibration,smoke_abundance_only_calibration_seed0,abundance_only,0,D_plus_local_geometry,D. C plus local geometry diagnostics,dynamics_alignment,state,state_2,neutral,,not_computed,not_computed,dynamics agreement not included,False
